graph_id,source,generator,tier,num_nodes,num_edges,gen_params,layout_algorithm,layout_seed,graph_path,image_path,density,density_bucket,pred_num_vertices,pred_num_edges,abs_edge_error,abs_vertex_error,category,split
syn_dense_medium_0122,synthetic,dense,medium,39,446,"{""n"": 39, ""p"": 0.594642433238343}",graphviz_sfdp,2177969494,data/raw/synthetic/syn_dense_medium_0122.graphml,data/images/syn_dense_medium_0122.png,0.601889338731444,dense,37,354,92,2,high_density_clutter,test
syn_dense_tiny_0125,synthetic,dense,tiny,9,15,"{""n"": 9, ""p"": 0.49766554713951683}",graphviz_sfdp,1725080135,data/raw/synthetic/syn_dense_tiny_0125.graphml,data/images/syn_dense_tiny_0125.png,0.4166666666666667,dense,9,16,1,0,high_density_clutter,test
syn_dense_large_0014,synthetic,dense,large,80,2080,"{""n"": 80, ""p"": 0.662974523162303}",graphviz_sfdp,4260122259,data/raw/synthetic/syn_dense_large_0014.graphml,data/images/syn_dense_large_0014.png,0.6582278481012658,dense,95,2304,224,15,high_density_clutter,test
syn_dense_large_0069,synthetic,dense,large,99,2805,"{""n"": 99, ""p"": 0.5694998501216268}",graphviz_sfdp,1743393014,data/raw/synthetic/syn_dense_large_0069.graphml,data/images/syn_dense_large_0069.png,0.5782312925170068,dense,94,1721,1084,5,high_density_clutter,test
syn_dense_large_0106,synthetic,dense,large,65,1210,"{""n"": 65, ""p"": 0.595161588691737}",graphviz_sfdp,3222074355,data/raw/synthetic/syn_dense_large_0106.graphml,data/images/syn_dense_large_0106.png,0.5817307692307693,dense,67,1236,26,2,high_density_clutter,test
syn_dense_medium_0008,synthetic,dense,medium,43,377,"{""n"": 43, ""p"": 0.4423084902395912}",graphviz_sfdp,2164396924,data/raw/synthetic/syn_dense_medium_0008.graphml,data/images/syn_dense_medium_0008.png,0.4174972314507198,dense,44,390,13,1,high_density_clutter,test
syn_dense_large_0073,synthetic,dense,large,82,1758,"{""n"": 82, ""p"": 0.5376156613689813}",graphviz_sfdp,1797974157,data/raw/synthetic/syn_dense_large_0073.graphml,data/images/syn_dense_large_0073.png,0.5293586269196026,dense,84,1650,108,2,high_density_clutter,test
syn_dense_medium_0014,synthetic,dense,medium,40,373,"{""n"": 40, ""p"": 0.46492061457156847}",graphviz_sfdp,356822252,data/raw/synthetic/syn_dense_medium_0014.graphml,data/images/syn_dense_medium_0014.png,0.4782051282051282,dense,38,325,48,2,high_density_clutter,test
syn_dense_large_0122,synthetic,dense,large,80,2138,"{""n"": 80, ""p"": 0.6653971509918347}",graphviz_sfdp,507818093,data/raw/synthetic/syn_dense_large_0122.graphml,data/images/syn_dense_large_0122.png,0.6765822784810127,dense,85,1785,353,5,high_density_clutter,test
syn_dense_large_0047,synthetic,dense,large,82,1521,"{""n"": 82, ""p"": 0.46029458844577376}",graphviz_sfdp,1004739992,data/raw/synthetic/syn_dense_large_0047.graphml,data/images/syn_dense_large_0047.png,0.4579945799457994,dense,86,1603,82,4,high_density_clutter,test
syn_dense_large_0059,synthetic,dense,large,65,1339,"{""n"": 65, ""p"": 0.6362911238336497}",graphviz_sfdp,3739780523,data/raw/synthetic/syn_dense_large_0059.graphml,data/images/syn_dense_large_0059.png,0.64375,dense,69,1231,108,4,high_density_clutter,test
syn_dense_medium_0060,synthetic,dense,medium,39,442,"{""n"": 39, ""p"": 0.5991521623541283}",graphviz_sfdp,3252207237,data/raw/synthetic/syn_dense_medium_0060.graphml,data/images/syn_dense_medium_0060.png,0.5964912280701754,dense,38,433,9,1,high_density_clutter,test
syn_dense_large_0054,synthetic,dense,large,54,781,"{""n"": 54, ""p"": 0.5345651380601049}",graphviz_sfdp,3723668138,data/raw/synthetic/syn_dense_large_0054.graphml,data/images/syn_dense_large_0054.png,0.5457721872816212,dense,53,676,105,1,high_density_clutter,test
syn_dense_medium_0057,synthetic,dense,medium,34,230,"{""n"": 34, ""p"": 0.43505899301836914}",graphviz_sfdp,461367767,data/raw/synthetic/syn_dense_medium_0057.graphml,data/images/syn_dense_medium_0057.png,0.409982174688057,dense,33,204,26,1,high_density_clutter,test
syn_dense_large_0034,synthetic,dense,large,81,2064,"{""n"": 81, ""p"": 0.6535269327718369}",graphviz_sfdp,1047211267,data/raw/synthetic/syn_dense_large_0034.graphml,data/images/syn_dense_large_0034.png,0.6370370370370371,dense,88,1768,296,7,high_density_clutter,test
syn_dense_medium_0071,synthetic,dense,medium,29,221,"{""n"": 29, ""p"": 0.5389156406562271}",graphviz_sfdp,3509087225,data/raw/synthetic/syn_dense_medium_0071.graphml,data/images/syn_dense_medium_0071.png,0.5443349753694581,dense,30,240,19,1,high_density_clutter,test
syn_dense_tiny_0031,synthetic,dense,tiny,5,5,"{""n"": 5, ""p"": 0.6462846637066932}",graphviz_sfdp,3682079105,data/raw/synthetic/syn_dense_tiny_0031.graphml,data/images/syn_dense_tiny_0031.png,0.5,dense,5,4,1,0,high_density_clutter,test
syn_dense_large_0027,synthetic,dense,large,78,1620,"{""n"": 78, ""p"": 0.5378929865527677}",graphviz_sfdp,3273784243,data/raw/synthetic/syn_dense_large_0027.graphml,data/images/syn_dense_large_0027.png,0.5394605394605395,dense,84,1826,206,6,high_density_clutter,test
syn_dense_tiny_0041,synthetic,dense,tiny,9,25,"{""n"": 9, ""p"": 0.6260153165429597}",graphviz_sfdp,2756900234,data/raw/synthetic/syn_dense_tiny_0041.graphml,data/images/syn_dense_tiny_0041.png,0.6944444444444444,dense,9,21,4,0,high_density_clutter,test
syn_dense_medium_0067,synthetic,dense,medium,44,436,"{""n"": 44, ""p"": 0.4731293042946184}",graphviz_sfdp,846395568,data/raw/synthetic/syn_dense_medium_0067.graphml,data/images/syn_dense_medium_0067.png,0.4608879492600423,dense,45,468,32,1,high_density_clutter,test
syn_dense_medium_0037,synthetic,dense,medium,40,305,"{""n"": 40, ""p"": 0.40430905535438044}",graphviz_sfdp,1605590782,data/raw/synthetic/syn_dense_medium_0037.graphml,data/images/syn_dense_medium_0037.png,0.391025641025641,medium,36,230,75,4,in_distribution_normal,test
syn_dense_small_0125,synthetic,dense,small,10,17,"{""n"": 10, ""p"": 0.4307466338688149}",graphviz_sfdp,319866298,data/raw/synthetic/syn_dense_small_0125.graphml,data/images/syn_dense_small_0125.png,0.3777777777777777,medium,10,12,5,0,in_distribution_normal,test
syn_dense_tiny_0057,synthetic,dense,tiny,9,23,"{""n"": 9, ""p"": 0.6904907888596488}",graphviz_sfdp,2663560955,data/raw/synthetic/syn_dense_tiny_0057.graphml,data/images/syn_dense_tiny_0057.png,0.6388888888888888,dense,9,23,0,0,high_density_clutter,test
syn_dense_medium_0034,synthetic,dense,medium,26,169,"{""n"": 26, ""p"": 0.5421358244896286}",graphviz_sfdp,273763737,data/raw/synthetic/syn_dense_medium_0034.graphml,data/images/syn_dense_medium_0034.png,0.52,dense,27,198,29,1,high_density_clutter,test
syn_dense_tiny_0082,synthetic,dense,tiny,9,23,"{""n"": 9, ""p"": 0.5843100867718835}",graphviz_sfdp,1857569124,data/raw/synthetic/syn_dense_tiny_0082.graphml,data/images/syn_dense_tiny_0082.png,0.6388888888888888,dense,9,22,1,0,high_density_clutter,test
syn_dense_medium_0044,synthetic,dense,medium,42,458,"{""n"": 42, ""p"": 0.5405582012490158}",graphviz_sfdp,4025088658,data/raw/synthetic/syn_dense_medium_0044.graphml,data/images/syn_dense_medium_0044.png,0.5319396051103368,dense,42,408,50,0,high_density_clutter,test
syn_dense_medium_0070,synthetic,dense,medium,27,196,"{""n"": 27, ""p"": 0.5460603759053788}",graphviz_sfdp,2747227124,data/raw/synthetic/syn_dense_medium_0070.graphml,data/images/syn_dense_medium_0070.png,0.5584045584045584,dense,27,156,40,0,high_density_clutter,test
syn_dense_tiny_0025,synthetic,dense,tiny,6,6,"{""n"": 6, ""p"": 0.4544338120871382}",graphviz_sfdp,3585620299,data/raw/synthetic/syn_dense_tiny_0025.graphml,data/images/syn_dense_tiny_0025.png,0.4,dense,6,5,1,0,high_density_clutter,test
syn_dense_tiny_0118,synthetic,dense,tiny,6,4,"{""n"": 6, ""p"": 0.45529049086827567}",graphviz_sfdp,1762880050,data/raw/synthetic/syn_dense_tiny_0118.graphml,data/images/syn_dense_tiny_0118.png,0.2666666666666666,medium,6,3,1,0,in_distribution_normal,test
syn_dense_medium_0048,synthetic,dense,medium,31,249,"{""n"": 31, ""p"": 0.5380823520174808}",graphviz_sfdp,1348574379,data/raw/synthetic/syn_dense_medium_0048.graphml,data/images/syn_dense_medium_0048.png,0.535483870967742,dense,31,217,32,0,high_density_clutter,test
syn_dense_small_0020,synthetic,dense,small,18,97,"{""n"": 18, ""p"": 0.6078118112636086}",graphviz_sfdp,4255989085,data/raw/synthetic/syn_dense_small_0020.graphml,data/images/syn_dense_small_0020.png,0.6339869281045751,dense,18,101,4,0,high_density_clutter,test
syn_dense_tiny_0001,synthetic,dense,tiny,6,7,"{""n"": 6, ""p"": 0.45520432813330136}",graphviz_sfdp,2528336945,data/raw/synthetic/syn_dense_tiny_0001.graphml,data/images/syn_dense_tiny_0001.png,0.4666666666666667,dense,6,6,1,0,high_density_clutter,test
syn_dense_small_0009,synthetic,dense,small,10,25,"{""n"": 10, ""p"": 0.48863690309982727}",graphviz_sfdp,1467164681,data/raw/synthetic/syn_dense_small_0009.graphml,data/images/syn_dense_small_0009.png,0.5555555555555556,dense,10,23,2,0,high_density_clutter,test
syn_dense_large_0038,synthetic,dense,large,80,1545,"{""n"": 80, ""p"": 0.4924552541321259}",graphviz_sfdp,1274891573,data/raw/synthetic/syn_dense_large_0038.graphml,data/images/syn_dense_large_0038.png,0.4889240506329114,dense,82,1605,60,2,high_density_clutter,test
syn_dense_small_0052,synthetic,dense,small,15,74,"{""n"": 15, ""p"": 0.6667858696358742}",graphviz_sfdp,1307208900,data/raw/synthetic/syn_dense_small_0052.graphml,data/images/syn_dense_small_0052.png,0.7047619047619048,dense,15,62,12,0,high_density_clutter,test
syn_dense_small_0042,synthetic,dense,small,19,91,"{""n"": 19, ""p"": 0.511296732753006}",graphviz_sfdp,3869390947,data/raw/synthetic/syn_dense_small_0042.graphml,data/images/syn_dense_small_0042.png,0.5321637426900585,dense,19,92,1,0,high_density_clutter,test
syn_dense_medium_0020,synthetic,dense,medium,29,177,"{""n"": 29, ""p"": 0.4081747137172722}",graphviz_sfdp,861713109,data/raw/synthetic/syn_dense_medium_0020.graphml,data/images/syn_dense_medium_0020.png,0.4359605911330049,dense,29,147,30,0,high_density_clutter,test
syn_dense_tiny_0109,synthetic,dense,tiny,5,5,"{""n"": 5, ""p"": 0.5530739902848765}",graphviz_sfdp,1107471971,data/raw/synthetic/syn_dense_tiny_0109.graphml,data/images/syn_dense_tiny_0109.png,0.5,dense,6,4,1,1,high_density_clutter,test
syn_dense_medium_0096,synthetic,dense,medium,48,706,"{""n"": 48, ""p"": 0.6099981211367594}",graphviz_sfdp,1263206375,data/raw/synthetic/syn_dense_medium_0096.graphml,data/images/syn_dense_medium_0096.png,0.625886524822695,dense,52,795,89,4,high_density_clutter,test
syn_dense_tiny_0038,synthetic,dense,tiny,7,10,"{""n"": 7, ""p"": 0.5304108410635024}",graphviz_sfdp,740287105,data/raw/synthetic/syn_dense_tiny_0038.graphml,data/images/syn_dense_tiny_0038.png,0.4761904761904761,dense,7,9,1,0,high_density_clutter,test
syn_dense_large_0086,synthetic,dense,large,57,737,"{""n"": 57, ""p"": 0.4663100721091673}",graphviz_sfdp,1226673706,data/raw/synthetic/syn_dense_large_0086.graphml,data/images/syn_dense_large_0086.png,0.4617794486215539,dense,58,752,15,1,high_density_clutter,test
syn_dense_medium_0064,synthetic,dense,medium,33,360,"{""n"": 33, ""p"": 0.6607909335587782}",graphviz_sfdp,1300805979,data/raw/synthetic/syn_dense_medium_0064.graphml,data/images/syn_dense_medium_0064.png,0.6818181818181818,dense,34,312,48,1,high_density_clutter,test
syn_dense_medium_0013,synthetic,dense,medium,37,299,"{""n"": 37, ""p"": 0.4248808230887362}",graphviz_sfdp,4136216326,data/raw/synthetic/syn_dense_medium_0013.graphml,data/images/syn_dense_medium_0013.png,0.4489489489489489,dense,35,235,64,2,high_density_clutter,test
syn_dense_large_0105,synthetic,dense,large,70,1455,"{""n"": 70, ""p"": 0.598976389644482}",graphviz_sfdp,1691479127,data/raw/synthetic/syn_dense_large_0105.graphml,data/images/syn_dense_large_0105.png,0.6024844720496895,dense,73,1317,138,3,high_density_clutter,test
syn_dense_medium_0085,synthetic,dense,medium,39,313,"{""n"": 39, ""p"": 0.4310603597684747}",graphviz_sfdp,4194442214,data/raw/synthetic/syn_dense_medium_0085.graphml,data/images/syn_dense_medium_0085.png,0.4224021592442645,dense,38,332,19,1,high_density_clutter,test
syn_dense_tiny_0048,synthetic,dense,tiny,7,11,"{""n"": 7, ""p"": 0.5021163877884354}",graphviz_sfdp,2555119833,data/raw/synthetic/syn_dense_tiny_0048.graphml,data/images/syn_dense_tiny_0048.png,0.5238095238095238,dense,7,8,3,0,high_density_clutter,test
syn_dense_tiny_0107,synthetic,dense,tiny,10,25,"{""n"": 10, ""p"": 0.4687228577262745}",graphviz_sfdp,830289938,data/raw/synthetic/syn_dense_tiny_0107.graphml,data/images/syn_dense_tiny_0107.png,0.5555555555555556,dense,10,28,3,0,high_density_clutter,test
syn_dense_medium_0102,synthetic,dense,medium,35,402,"{""n"": 35, ""p"": 0.6548308165568844}",graphviz_sfdp,3869082676,data/raw/synthetic/syn_dense_medium_0102.graphml,data/images/syn_dense_medium_0102.png,0.6756302521008404,dense,34,300,102,1,high_density_clutter,test
syn_dense_large_0111,synthetic,dense,large,72,1427,"{""n"": 72, ""p"": 0.5541504452527617}",graphviz_sfdp,1321070799,data/raw/synthetic/syn_dense_large_0111.graphml,data/images/syn_dense_large_0111.png,0.5582942097026604,dense,72,1283,144,0,high_density_clutter,test
syn_dense_large_0109,synthetic,dense,large,68,971,"{""n"": 68, ""p"": 0.43626512330989553}",graphviz_sfdp,3379467949,data/raw/synthetic/syn_dense_large_0109.graphml,data/images/syn_dense_large_0109.png,0.4262510974539069,dense,74,1193,222,6,high_density_clutter,test
syn_dense_small_0016,synthetic,dense,small,16,59,"{""n"": 16, ""p"": 0.5068481514757937}",graphviz_sfdp,2968227289,data/raw/synthetic/syn_dense_small_0016.graphml,data/images/syn_dense_small_0016.png,0.4916666666666666,dense,15,60,1,1,high_density_clutter,test
syn_dense_medium_0076,synthetic,dense,medium,49,701,"{""n"": 49, ""p"": 0.6153890858529413}",graphviz_sfdp,3088775644,data/raw/synthetic/syn_dense_medium_0076.graphml,data/images/syn_dense_medium_0076.png,0.5960884353741497,dense,47,569,132,2,high_density_clutter,test
syn_dense_tiny_0091,synthetic,dense,tiny,5,5,"{""n"": 5, ""p"": 0.5572101776175374}",graphviz_sfdp,867368625,data/raw/synthetic/syn_dense_tiny_0091.graphml,data/images/syn_dense_tiny_0091.png,0.5,dense,6,4,1,1,high_density_clutter,test
syn_dense_tiny_0032,synthetic,dense,tiny,5,6,"{""n"": 5, ""p"": 0.5890742540802457}",graphviz_sfdp,2075288240,data/raw/synthetic/syn_dense_tiny_0032.graphml,data/images/syn_dense_tiny_0032.png,0.6,dense,6,4,2,1,high_density_clutter,test
syn_dense_large_0071,synthetic,dense,large,76,1146,"{""n"": 76, ""p"": 0.40140027313558196}",graphviz_sfdp,4197890963,data/raw/synthetic/syn_dense_large_0071.graphml,data/images/syn_dense_large_0071.png,0.4021052631578947,dense,80,1286,140,4,high_density_clutter,test
syn_dense_large_0016,synthetic,dense,large,58,973,"{""n"": 58, ""p"": 0.5835572521929726}",graphviz_sfdp,2111607878,data/raw/synthetic/syn_dense_large_0016.graphml,data/images/syn_dense_large_0016.png,0.588626739261948,dense,61,956,17,3,high_density_clutter,test
syn_dense_tiny_0003,synthetic,dense,tiny,8,16,"{""n"": 8, ""p"": 0.6541047712891306}",graphviz_sfdp,2129502464,data/raw/synthetic/syn_dense_tiny_0003.graphml,data/images/syn_dense_tiny_0003.png,0.5714285714285714,dense,7,14,2,1,high_density_clutter,test
syn_dense_small_0102,synthetic,dense,small,19,75,"{""n"": 19, ""p"": 0.45857377026998464}",graphviz_sfdp,1112857509,data/raw/synthetic/syn_dense_small_0102.graphml,data/images/syn_dense_small_0102.png,0.4385964912280701,dense,19,65,10,0,high_density_clutter,test
syn_dense_medium_0050,synthetic,dense,medium,29,235,"{""n"": 29, ""p"": 0.5280058509872754}",graphviz_sfdp,3195682185,data/raw/synthetic/syn_dense_medium_0050.graphml,data/images/syn_dense_medium_0050.png,0.5788177339901478,dense,30,242,7,1,high_density_clutter,test
syn_erdos_renyi_tiny_0060,synthetic,erdos_renyi,tiny,9,1,"{""n"": 9, ""p"": 0.07484453051583108}",graphviz_sfdp,1145152968,data/raw/synthetic/syn_erdos_renyi_tiny_0060.graphml,data/images/syn_erdos_renyi_tiny_0060.png,0.0277777777777777,sparse,8,3,2,1,in_distribution_normal,test
syn_erdos_renyi_medium_0025,synthetic,erdos_renyi,medium,45,63,"{""n"": 45, ""p"": 0.07752949327738799}",graphviz_sfdp,1677912916,data/raw/synthetic/syn_erdos_renyi_medium_0025.graphml,data/images/syn_erdos_renyi_medium_0025.png,0.0636363636363636,sparse,43,60,3,2,in_distribution_normal,test
syn_erdos_renyi_medium_0002,synthetic,erdos_renyi,medium,45,277,"{""n"": 45, ""p"": 0.2587281329486054}",graphviz_sfdp,3391474177,data/raw/synthetic/syn_erdos_renyi_medium_0002.graphml,data/images/syn_erdos_renyi_medium_0002.png,0.2797979797979798,medium,43,259,18,2,in_distribution_normal,test
syn_erdos_renyi_medium_0052,synthetic,erdos_renyi,medium,43,195,"{""n"": 43, ""p"": 0.21069613062517545}",graphviz_sfdp,351971948,data/raw/synthetic/syn_erdos_renyi_medium_0052.graphml,data/images/syn_erdos_renyi_medium_0052.png,0.2159468438538206,medium,41,218,23,2,in_distribution_normal,test
syn_erdos_renyi_medium_0105,synthetic,erdos_renyi,medium,38,101,"{""n"": 38, ""p"": 0.1571383191184365}",graphviz_sfdp,4080699281,data/raw/synthetic/syn_erdos_renyi_medium_0105.graphml,data/images/syn_erdos_renyi_medium_0105.png,0.1436699857752489,sparse,34,74,27,4,in_distribution_normal,test
syn_erdos_renyi_small_0104,synthetic,erdos_renyi,small,19,12,"{""n"": 19, ""p"": 0.05039409069541069}",graphviz_sfdp,3909336068,data/raw/synthetic/syn_erdos_renyi_small_0104.graphml,data/images/syn_erdos_renyi_small_0104.png,0.0701754385964912,sparse,18,14,2,1,in_distribution_normal,test
syn_erdos_renyi_tiny_0008,synthetic,erdos_renyi,tiny,9,3,"{""n"": 9, ""p"": 0.0734737943131102}",graphviz_sfdp,2892239177,data/raw/synthetic/syn_erdos_renyi_tiny_0008.graphml,data/images/syn_erdos_renyi_tiny_0008.png,0.0833333333333333,sparse,9,5,2,0,in_distribution_normal,test
syn_erdos_renyi_small_0098,synthetic,erdos_renyi,small,12,17,"{""n"": 12, ""p"": 0.2690727007561951}",graphviz_sfdp,314339048,data/raw/synthetic/syn_erdos_renyi_small_0098.graphml,data/images/syn_erdos_renyi_small_0098.png,0.2575757575757575,medium,11,16,1,1,in_distribution_normal,test
syn_erdos_renyi_small_0089,synthetic,erdos_renyi,small,23,32,"{""n"": 23, ""p"": 0.12023374114569053}",graphviz_sfdp,823988780,data/raw/synthetic/syn_erdos_renyi_small_0089.graphml,data/images/syn_erdos_renyi_small_0089.png,0.1264822134387351,sparse,20,26,6,3,in_distribution_normal,test
syn_erdos_renyi_small_0120,synthetic,erdos_renyi,small,17,34,"{""n"": 17, ""p"": 0.2315619569377253}",graphviz_sfdp,3434419790,data/raw/synthetic/syn_erdos_renyi_small_0120.graphml,data/images/syn_erdos_renyi_small_0120.png,0.25,medium,17,36,2,0,in_distribution_normal,test
syn_erdos_renyi_small_0078,synthetic,erdos_renyi,small,16,14,"{""n"": 16, ""p"": 0.11067689657556155}",graphviz_sfdp,2905755221,data/raw/synthetic/syn_erdos_renyi_small_0078.graphml,data/images/syn_erdos_renyi_small_0078.png,0.1166666666666666,sparse,15,12,2,1,in_distribution_normal,test
syn_erdos_renyi_tiny_0090,synthetic,erdos_renyi,tiny,7,1,"{""n"": 7, ""p"": 0.12058998236744776}",graphviz_sfdp,870951156,data/raw/synthetic/syn_erdos_renyi_tiny_0090.graphml,data/images/syn_erdos_renyi_tiny_0090.png,0.0476190476190476,sparse,7,2,1,0,in_distribution_normal,test
syn_erdos_renyi_large_0029,synthetic,erdos_renyi,large,84,205,"{""n"": 84, ""p"": 0.06221279860380731}",graphviz_sfdp,2874862653,data/raw/synthetic/syn_erdos_renyi_large_0029.graphml,data/images/syn_erdos_renyi_large_0029.png,0.0588066551921973,sparse,55,98,107,29,in_distribution_normal,test
syn_erdos_renyi_large_0014,synthetic,erdos_renyi,large,58,231,"{""n"": 58, ""p"": 0.13350342087714895}",graphviz_sfdp,3139404876,data/raw/synthetic/syn_erdos_renyi_large_0014.graphml,data/images/syn_erdos_renyi_large_0014.png,0.1397459165154265,sparse,53,218,13,5,in_distribution_normal,test
