graph_id,source,generator,tier,num_nodes,num_edges,gen_params,layout_algorithm,layout_seed,graph_path,image_path,density,density_bucket,pred_num_vertices,pred_num_edges,abs_edge_error,abs_vertex_error,category,split,ink_fraction,diameter,avg_clustering,is_connected
syn_dense_large_0043,synthetic,dense,large,70,1626,"{""n"": 70, ""p"": 0.6634644961146725}",graphviz_sfdp,1149750175,data/raw/synthetic/syn_dense_large_0043.graphml,data/images/syn_dense_large_0043.png,0.6732919254658385,dense,71,1203,423,1,high_density_clutter,test,0.5698541135204082,2,0.6789183305851528,True
syn_dense_medium_0024,synthetic,dense,medium,43,450,"{""n"": 43, ""p"": 0.5048473817058613}",graphviz_sfdp,1121715374,data/raw/synthetic/syn_dense_medium_0024.graphml,data/images/syn_dense_medium_0024.png,0.4983388704318937,dense,40,343,107,3,high_density_clutter,test,0.39255819515306123,2,0.4961275417849224,True
syn_dense_medium_0072,synthetic,dense,medium,50,638,"{""n"": 50, ""p"": 0.52415953036386}",graphviz_sfdp,2776055144,data/raw/synthetic/syn_dense_medium_0072.graphml,data/images/syn_dense_medium_0072.png,0.5208163265306123,dense,49,639,1,1,high_density_clutter,test,0.5174984056122449,2,0.5266542151782158,True
syn_dense_tiny_0111,synthetic,dense,tiny,6,5,"{""n"": 6, ""p"": 0.44768031660301955}",graphviz_sfdp,3745513856,data/raw/synthetic/syn_dense_tiny_0111.graphml,data/images/syn_dense_tiny_0111.png,0.3333333333333333,medium,6,4,1,0,in_distribution_normal,test,0.11204559948979592,3,0.27777777777777773,False
syn_dense_large_0065,synthetic,dense,large,55,642,"{""n"": 55, ""p"": 0.419010883331668}",graphviz_sfdp,4269851654,data/raw/synthetic/syn_dense_large_0065.graphml,data/images/syn_dense_large_0065.png,0.4323232323232323,dense,57,736,94,2,high_density_clutter,test,0.48790258290816324,2,0.4359013817753411,True
syn_dense_medium_0110,synthetic,dense,medium,26,175,"{""n"": 26, ""p"": 0.4930136394490624}",graphviz_sfdp,1315126055,data/raw/synthetic/syn_dense_medium_0110.graphml,data/images/syn_dense_medium_0110.png,0.5384615384615384,dense,28,204,29,2,high_density_clutter,test,0.27182318239795916,2,0.5474807181255146,True
syn_dense_small_0051,synthetic,dense,small,24,142,"{""n"": 24, ""p"": 0.4870604039177532}",graphviz_sfdp,453458418,data/raw/synthetic/syn_dense_small_0051.graphml,data/images/syn_dense_small_0051.png,0.5144927536231884,dense,24,126,16,0,high_density_clutter,test,0.22678172831632654,2,0.5083305583305583,True
syn_dense_tiny_0017,synthetic,dense,tiny,5,7,"{""n"": 5, ""p"": 0.605868561777812}",graphviz_sfdp,35218751,data/raw/synthetic/syn_dense_tiny_0017.graphml,data/images/syn_dense_tiny_0017.png,0.7,dense,6,7,0,1,high_density_clutter,test,0.11065051020408163,2,0.4,True
syn_dense_medium_0091,synthetic,dense,medium,44,389,"{""n"": 44, ""p"": 0.4054614112352728}",graphviz_sfdp,836520395,data/raw/synthetic/syn_dense_medium_0091.graphml,data/images/syn_dense_medium_0091.png,0.4112050739957716,dense,43,400,11,1,high_density_clutter,test,0.3774513711734694,2,0.40509867144321804,True
syn_dense_tiny_0113,synthetic,dense,tiny,8,17,"{""n"": 8, ""p"": 0.6960259127045624}",graphviz_sfdp,3162794122,data/raw/synthetic/syn_dense_tiny_0113.graphml,data/images/syn_dense_tiny_0113.png,0.6071428571428571,dense,8,16,1,0,high_density_clutter,test,0.13400829081632654,2,0.5375,True
syn_dense_large_0041,synthetic,dense,large,93,2390,"{""n"": 93, ""p"": 0.5420790724005313}",graphviz_sfdp,2131429624,data/raw/synthetic/syn_dense_large_0041.graphml,data/images/syn_dense_large_0041.png,0.5586722767648434,dense,102,2162,228,9,high_density_clutter,test,0.6064652423469388,2,0.5558645768664452,True
syn_dense_small_0071,synthetic,dense,small,21,96,"{""n"": 21, ""p"": 0.4289781799278922}",graphviz_sfdp,12808439,data/raw/synthetic/syn_dense_small_0071.graphml,data/images/syn_dense_small_0071.png,0.4571428571428571,dense,21,95,1,0,high_density_clutter,test,0.1923828125,3,0.47374688803260234,True
syn_dense_medium_0122,synthetic,dense,medium,39,446,"{""n"": 39, ""p"": 0.594642433238343}",graphviz_sfdp,2177969494,data/raw/synthetic/syn_dense_medium_0122.graphml,data/images/syn_dense_medium_0122.png,0.601889338731444,dense,37,354,92,2,high_density_clutter,test,0.4125478316326531,2,0.601239408608082,True
syn_dense_tiny_0125,synthetic,dense,tiny,9,15,"{""n"": 9, ""p"": 0.49766554713951683}",graphviz_sfdp,1725080135,data/raw/synthetic/syn_dense_tiny_0125.graphml,data/images/syn_dense_tiny_0125.png,0.4166666666666667,dense,9,16,1,0,high_density_clutter,test,0.1317562181122449,3,0.48518518518518516,True
syn_dense_large_0014,synthetic,dense,large,80,2080,"{""n"": 80, ""p"": 0.662974523162303}",graphviz_sfdp,4260122259,data/raw/synthetic/syn_dense_large_0014.graphml,data/images/syn_dense_large_0014.png,0.6582278481012658,dense,95,2304,224,15,high_density_clutter,test,0.6272122130102041,2,0.6566972846232463,True
syn_dense_large_0069,synthetic,dense,large,99,2805,"{""n"": 99, ""p"": 0.5694998501216268}",graphviz_sfdp,1743393014,data/raw/synthetic/syn_dense_large_0069.graphml,data/images/syn_dense_large_0069.png,0.5782312925170068,dense,94,1721,1084,5,high_density_clutter,test,0.574577487244898,2,0.5782309126206696,True
syn_dense_large_0106,synthetic,dense,large,65,1210,"{""n"": 65, ""p"": 0.595161588691737}",graphviz_sfdp,3222074355,data/raw/synthetic/syn_dense_large_0106.graphml,data/images/syn_dense_large_0106.png,0.5817307692307693,dense,67,1236,26,2,high_density_clutter,test,0.6082788584183674,2,0.5764418668253356,True
syn_dense_medium_0008,synthetic,dense,medium,43,377,"{""n"": 43, ""p"": 0.4423084902395912}",graphviz_sfdp,2164396924,data/raw/synthetic/syn_dense_medium_0008.graphml,data/images/syn_dense_medium_0008.png,0.4174972314507198,dense,44,390,13,1,high_density_clutter,test,0.3682836415816326,3,0.4286056840532231,True
syn_dense_large_0073,synthetic,dense,large,82,1758,"{""n"": 82, ""p"": 0.5376156613689813}",graphviz_sfdp,1797974157,data/raw/synthetic/syn_dense_large_0073.graphml,data/images/syn_dense_large_0073.png,0.5293586269196026,dense,84,1650,108,2,high_density_clutter,test,0.5901426977040817,2,0.5308711655973242,True
syn_dense_medium_0014,synthetic,dense,medium,40,373,"{""n"": 40, ""p"": 0.46492061457156847}",graphviz_sfdp,356822252,data/raw/synthetic/syn_dense_medium_0014.graphml,data/images/syn_dense_medium_0014.png,0.4782051282051282,dense,38,325,48,2,high_density_clutter,test,0.37569754464285715,2,0.47093243745680147,True
syn_dense_large_0122,synthetic,dense,large,80,2138,"{""n"": 80, ""p"": 0.6653971509918347}",graphviz_sfdp,507818093,data/raw/synthetic/syn_dense_large_0122.graphml,data/images/syn_dense_large_0122.png,0.6765822784810127,dense,85,1785,353,5,high_density_clutter,test,0.6174465880102041,2,0.6798465996257739,True
syn_dense_large_0047,synthetic,dense,large,82,1521,"{""n"": 82, ""p"": 0.46029458844577376}",graphviz_sfdp,1004739992,data/raw/synthetic/syn_dense_large_0047.graphml,data/images/syn_dense_large_0047.png,0.4579945799457994,dense,86,1603,82,4,high_density_clutter,test,0.5701530612244898,2,0.45543429699978427,True
syn_dense_large_0059,synthetic,dense,large,65,1339,"{""n"": 65, ""p"": 0.6362911238336497}",graphviz_sfdp,3739780523,data/raw/synthetic/syn_dense_large_0059.graphml,data/images/syn_dense_large_0059.png,0.64375,dense,69,1231,108,4,high_density_clutter,test,0.5851004464285714,2,0.6419194025185645,True
syn_dense_medium_0060,synthetic,dense,medium,39,442,"{""n"": 39, ""p"": 0.5991521623541283}",graphviz_sfdp,3252207237,data/raw/synthetic/syn_dense_medium_0060.graphml,data/images/syn_dense_medium_0060.png,0.5964912280701754,dense,38,433,9,1,high_density_clutter,test,0.4485411352040816,2,0.5852915946115845,True
syn_dense_large_0054,synthetic,dense,large,54,781,"{""n"": 54, ""p"": 0.5345651380601049}",graphviz_sfdp,3723668138,data/raw/synthetic/syn_dense_large_0054.graphml,data/images/syn_dense_large_0054.png,0.5457721872816212,dense,53,676,105,1,high_density_clutter,test,0.47871492346938777,2,0.5509693474913958,True
syn_dense_medium_0057,synthetic,dense,medium,34,230,"{""n"": 34, ""p"": 0.43505899301836914}",graphviz_sfdp,461367767,data/raw/synthetic/syn_dense_medium_0057.graphml,data/images/syn_dense_medium_0057.png,0.409982174688057,dense,33,204,26,1,high_density_clutter,test,0.2769052933673469,2,0.3967526016446978,True
syn_dense_large_0034,synthetic,dense,large,81,2064,"{""n"": 81, ""p"": 0.6535269327718369}",graphviz_sfdp,1047211267,data/raw/synthetic/syn_dense_large_0034.graphml,data/images/syn_dense_large_0034.png,0.6370370370370371,dense,88,1768,296,7,high_density_clutter,test,0.6061463647959183,2,0.6378257444016328,True
syn_dense_medium_0071,synthetic,dense,medium,29,221,"{""n"": 29, ""p"": 0.5389156406562271}",graphviz_sfdp,3509087225,data/raw/synthetic/syn_dense_medium_0071.graphml,data/images/syn_dense_medium_0071.png,0.5443349753694581,dense,30,240,19,1,high_density_clutter,test,0.31662547831632654,2,0.5233655512133146,True
syn_dense_tiny_0031,synthetic,dense,tiny,5,5,"{""n"": 5, ""p"": 0.6462846637066932}",graphviz_sfdp,3682079105,data/raw/synthetic/syn_dense_tiny_0031.graphml,data/images/syn_dense_tiny_0031.png,0.5,dense,5,4,1,0,high_density_clutter,test,0.10397401147959184,2,0.4333333333333333,True
syn_dense_large_0027,synthetic,dense,large,78,1620,"{""n"": 78, ""p"": 0.5378929865527677}",graphviz_sfdp,3273784243,data/raw/synthetic/syn_dense_large_0027.graphml,data/images/syn_dense_large_0027.png,0.5394605394605395,dense,84,1826,206,6,high_density_clutter,test,0.6321548150510204,2,0.539182608745327,True
syn_dense_tiny_0041,synthetic,dense,tiny,9,25,"{""n"": 9, ""p"": 0.6260153165429597}",graphviz_sfdp,2756900234,data/raw/synthetic/syn_dense_tiny_0041.graphml,data/images/syn_dense_tiny_0041.png,0.6944444444444444,dense,9,21,4,0,high_density_clutter,test,0.14134247448979592,2,0.6523809523809523,True
syn_dense_medium_0067,synthetic,dense,medium,44,436,"{""n"": 44, ""p"": 0.4731293042946184}",graphviz_sfdp,846395568,data/raw/synthetic/syn_dense_medium_0067.graphml,data/images/syn_dense_medium_0067.png,0.4608879492600423,dense,45,468,32,1,high_density_clutter,test,0.41792889030612246,2,0.46699545644852125,True
syn_dense_medium_0037,synthetic,dense,medium,40,305,"{""n"": 40, ""p"": 0.40430905535438044}",graphviz_sfdp,1605590782,data/raw/synthetic/syn_dense_medium_0037.graphml,data/images/syn_dense_medium_0037.png,0.391025641025641,medium,36,230,75,4,in_distribution_normal,test,0.3016382334183674,3,0.4125748368829537,True
syn_dense_small_0125,synthetic,dense,small,10,17,"{""n"": 10, ""p"": 0.4307466338688149}",graphviz_sfdp,319866298,data/raw/synthetic/syn_dense_small_0125.graphml,data/images/syn_dense_small_0125.png,0.3777777777777777,medium,10,12,5,0,in_distribution_normal,test,0.1267936862244898,3,0.48999999999999994,True
syn_dense_tiny_0057,synthetic,dense,tiny,9,23,"{""n"": 9, ""p"": 0.6904907888596488}",graphviz_sfdp,2663560955,data/raw/synthetic/syn_dense_tiny_0057.graphml,data/images/syn_dense_tiny_0057.png,0.6388888888888888,dense,9,23,0,0,high_density_clutter,test,0.1424186862244898,2,0.5841269841269842,True
syn_dense_medium_0034,synthetic,dense,medium,26,169,"{""n"": 26, ""p"": 0.5421358244896286}",graphviz_sfdp,273763737,data/raw/synthetic/syn_dense_medium_0034.graphml,data/images/syn_dense_medium_0034.png,0.52,dense,27,198,29,1,high_density_clutter,test,0.26891342474489793,2,0.5409102979923414,True
syn_dense_tiny_0082,synthetic,dense,tiny,9,23,"{""n"": 9, ""p"": 0.5843100867718835}",graphviz_sfdp,1857569124,data/raw/synthetic/syn_dense_tiny_0082.graphml,data/images/syn_dense_tiny_0082.png,0.6388888888888888,dense,9,22,1,0,high_density_clutter,test,0.1422393176020408,2,0.6026455026455027,True
syn_dense_medium_0044,synthetic,dense,medium,42,458,"{""n"": 42, ""p"": 0.5405582012490158}",graphviz_sfdp,4025088658,data/raw/synthetic/syn_dense_medium_0044.graphml,data/images/syn_dense_medium_0044.png,0.5319396051103368,dense,42,408,50,0,high_density_clutter,test,0.41153140943877553,2,0.5338463840092752,True
syn_dense_medium_0070,synthetic,dense,medium,27,196,"{""n"": 27, ""p"": 0.5460603759053788}",graphviz_sfdp,2747227124,data/raw/synthetic/syn_dense_medium_0070.graphml,data/images/syn_dense_medium_0070.png,0.5584045584045584,dense,27,156,40,0,high_density_clutter,test,0.26078204719387754,2,0.5404086682724454,True
syn_dense_tiny_0025,synthetic,dense,tiny,6,6,"{""n"": 6, ""p"": 0.4544338120871382}",graphviz_sfdp,3585620299,data/raw/synthetic/syn_dense_tiny_0025.graphml,data/images/syn_dense_tiny_0025.png,0.4,dense,6,5,1,0,high_density_clutter,test,0.1155532525510204,3,0.4444444444444444,False
syn_dense_tiny_0118,synthetic,dense,tiny,6,4,"{""n"": 6, ""p"": 0.45529049086827567}",graphviz_sfdp,1762880050,data/raw/synthetic/syn_dense_tiny_0118.graphml,data/images/syn_dense_tiny_0118.png,0.2666666666666666,medium,6,3,1,0,in_distribution_normal,test,0.11344068877551021,2,0.0,False
syn_dense_medium_0048,synthetic,dense,medium,31,249,"{""n"": 31, ""p"": 0.5380823520174808}",graphviz_sfdp,1348574379,data/raw/synthetic/syn_dense_medium_0048.graphml,data/images/syn_dense_medium_0048.png,0.535483870967742,dense,31,217,32,0,high_density_clutter,test,0.30789620535714285,2,0.5221232774238866,True
syn_dense_small_0020,synthetic,dense,small,18,97,"{""n"": 18, ""p"": 0.6078118112636086}",graphviz_sfdp,4255989085,data/raw/synthetic/syn_dense_small_0020.graphml,data/images/syn_dense_small_0020.png,0.6339869281045751,dense,18,101,4,0,high_density_clutter,test,0.2197863520408163,2,0.6619944869944869,True
syn_dense_tiny_0001,synthetic,dense,tiny,6,7,"{""n"": 6, ""p"": 0.45520432813330136}",graphviz_sfdp,2528336945,data/raw/synthetic/syn_dense_tiny_0001.graphml,data/images/syn_dense_tiny_0001.png,0.4666666666666667,dense,6,6,1,0,high_density_clutter,test,0.11643016581632654,3,0.27777777777777773,True
syn_dense_small_0009,synthetic,dense,small,10,25,"{""n"": 10, ""p"": 0.48863690309982727}",graphviz_sfdp,1467164681,data/raw/synthetic/syn_dense_small_0009.graphml,data/images/syn_dense_small_0009.png,0.5555555555555556,dense,10,23,2,0,high_density_clutter,test,0.1417610012755102,2,0.5961904761904762,True
syn_dense_large_0038,synthetic,dense,large,80,1545,"{""n"": 80, ""p"": 0.4924552541321259}",graphviz_sfdp,1274891573,data/raw/synthetic/syn_dense_large_0038.graphml,data/images/syn_dense_large_0038.png,0.4889240506329114,dense,82,1605,60,2,high_density_clutter,test,0.6016023596938775,2,0.48688640771724156,True
syn_dense_small_0052,synthetic,dense,small,15,74,"{""n"": 15, ""p"": 0.6667858696358742}",graphviz_sfdp,1307208900,data/raw/synthetic/syn_dense_small_0052.graphml,data/images/syn_dense_small_0052.png,0.7047619047619048,dense,15,62,12,0,high_density_clutter,test,0.18349410076530612,2,0.7104118104118105,True
syn_dense_small_0042,synthetic,dense,small,19,91,"{""n"": 19, ""p"": 0.511296732753006}",graphviz_sfdp,3869390947,data/raw/synthetic/syn_dense_small_0042.graphml,data/images/syn_dense_small_0042.png,0.5321637426900585,dense,19,92,1,0,high_density_clutter,test,0.19678730867346939,2,0.5435304461620251,True
syn_dense_medium_0020,synthetic,dense,medium,29,177,"{""n"": 29, ""p"": 0.4081747137172722}",graphviz_sfdp,861713109,data/raw/synthetic/syn_dense_medium_0020.graphml,data/images/syn_dense_medium_0020.png,0.4359605911330049,dense,29,147,30,0,high_density_clutter,test,0.23883928571428573,2,0.4566059772048883,True
syn_dense_tiny_0109,synthetic,dense,tiny,5,5,"{""n"": 5, ""p"": 0.5530739902848765}",graphviz_sfdp,1107471971,data/raw/synthetic/syn_dense_tiny_0109.graphml,data/images/syn_dense_tiny_0109.png,0.5,dense,6,4,1,1,high_density_clutter,test,0.10851801658163265,3,0.0,True
syn_dense_medium_0096,synthetic,dense,medium,48,706,"{""n"": 48, ""p"": 0.6099981211367594}",graphviz_sfdp,1263206375,data/raw/synthetic/syn_dense_medium_0096.graphml,data/images/syn_dense_medium_0096.png,0.625886524822695,dense,52,795,89,4,high_density_clutter,test,0.5334422831632653,2,0.6222904658811051,True
syn_dense_tiny_0038,synthetic,dense,tiny,7,10,"{""n"": 7, ""p"": 0.5304108410635024}",graphviz_sfdp,740287105,data/raw/synthetic/syn_dense_tiny_0038.graphml,data/images/syn_dense_tiny_0038.png,0.4761904761904761,dense,7,9,1,0,high_density_clutter,test,0.12153220663265306,3,0.6238095238095237,True
syn_dense_large_0086,synthetic,dense,large,57,737,"{""n"": 57, ""p"": 0.4663100721091673}",graphviz_sfdp,1226673706,data/raw/synthetic/syn_dense_large_0086.graphml,data/images/syn_dense_large_0086.png,0.4617794486215539,dense,58,752,15,1,high_density_clutter,test,0.48252152423469385,2,0.4637617388099046,True
syn_dense_medium_0064,synthetic,dense,medium,33,360,"{""n"": 33, ""p"": 0.6607909335587782}",graphviz_sfdp,1300805979,data/raw/synthetic/syn_dense_medium_0064.graphml,data/images/syn_dense_medium_0064.png,0.6818181818181818,dense,34,312,48,1,high_density_clutter,test,0.4008689413265306,2,0.6681761670376721,True
syn_dense_medium_0013,synthetic,dense,medium,37,299,"{""n"": 37, ""p"": 0.4248808230887362}",graphviz_sfdp,4136216326,data/raw/synthetic/syn_dense_medium_0013.graphml,data/images/syn_dense_medium_0013.png,0.4489489489489489,dense,35,235,64,2,high_density_clutter,test,0.3178810586734694,2,0.43110141441006966,True
syn_dense_large_0105,synthetic,dense,large,70,1455,"{""n"": 70, ""p"": 0.598976389644482}",graphviz_sfdp,1691479127,data/raw/synthetic/syn_dense_large_0105.graphml,data/images/syn_dense_large_0105.png,0.6024844720496895,dense,73,1317,138,3,high_density_clutter,test,0.5697544642857143,2,0.6024918802083737,True
syn_dense_medium_0085,synthetic,dense,medium,39,313,"{""n"": 39, ""p"": 0.4310603597684747}",graphviz_sfdp,4194442214,data/raw/synthetic/syn_dense_medium_0085.graphml,data/images/syn_dense_medium_0085.png,0.4224021592442645,dense,38,332,19,1,high_density_clutter,test,0.35690369897959184,2,0.40970834313296806,True
syn_dense_tiny_0048,synthetic,dense,tiny,7,11,"{""n"": 7, ""p"": 0.5021163877884354}",graphviz_sfdp,2555119833,data/raw/synthetic/syn_dense_tiny_0048.graphml,data/images/syn_dense_tiny_0048.png,0.5238095238095238,dense,7,8,3,0,high_density_clutter,test,0.12157206632653061,3,0.38095238095238093,True
syn_dense_tiny_0107,synthetic,dense,tiny,10,25,"{""n"": 10, ""p"": 0.4687228577262745}",graphviz_sfdp,830289938,data/raw/synthetic/syn_dense_tiny_0107.graphml,data/images/syn_dense_tiny_0107.png,0.5555555555555556,dense,10,28,3,0,high_density_clutter,test,0.14680325255102042,2,0.47190476190476194,True
syn_dense_medium_0102,synthetic,dense,medium,35,402,"{""n"": 35, ""p"": 0.6548308165568844}",graphviz_sfdp,3869082676,data/raw/synthetic/syn_dense_medium_0102.graphml,data/images/syn_dense_medium_0102.png,0.6756302521008404,dense,34,300,102,1,high_density_clutter,test,0.4156967474489796,2,0.6694846270452626,True
syn_dense_large_0111,synthetic,dense,large,72,1427,"{""n"": 72, ""p"": 0.5541504452527617}",graphviz_sfdp,1321070799,data/raw/synthetic/syn_dense_large_0111.graphml,data/images/syn_dense_large_0111.png,0.5582942097026604,dense,72,1283,144,0,high_density_clutter,test,0.5734414859693877,2,0.5559044084733953,True
syn_dense_large_0109,synthetic,dense,large,68,971,"{""n"": 68, ""p"": 0.43626512330989553}",graphviz_sfdp,3379467949,data/raw/synthetic/syn_dense_large_0109.graphml,data/images/syn_dense_large_0109.png,0.4262510974539069,dense,74,1193,222,6,high_density_clutter,test,0.5517578125,2,0.423316795958229,True
